154,73121.0
155,73709.0
156,75441.0
157,74576.0
158,72693.0
159,71868.0
160,68832.0
161,60315.0
162,47648.0
163,39611.0
164,13919.0
165,3961.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,6259.0
264,9196.0
265,10673.0
266,10719.0
267,10791.0
268,10799.0
269,10548.0
270,4486.0
271,1564.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,2137.0
317,2122.0
318,2119.0
319,2230.0
320,2235.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,1531.0
334,1528.0
335,1553.0
336,5362.0
337,6657.0
338,5042.0
339,5106.0
340,5004.0
341,1377.0
342,0.0
343,0.0
344,0.0
345,2131.0
346,6805.0
347,8017.0
348,13293.0
349,13410.0
350,17831.0
351,21322.0
352,22706.0
353,25481.0
354,29595.0
355,33317.0
356,37142.0
357,69868.0
358,70918.0
359,69056.0
360,71732.0
361,67022.0
362,65796.0
363,60410.0
364,63904.0
365,66904.0
366,70901.0
367,72695.0
368,74439.0
369,76206.0
370,77705.0
371,81105.0
372,83590.0
373,85364.0
374,81955.0
375,84884.0
376,81333.0
377,97080.0
378,95668.0
379,92788.0
380,88544.0
381,89469.0
382,93070.0
383,94808.0
384,92630.0
385,88220.0
386,53881.0
387,51662.0
388,48030.0
389,45818.0
390,42906.0
391,39198.0
392,37400.0
393,35700.0
394,34004.0
395,32514.0
396,28890.0
397,26395.0
398,24640.0
399,21973.0
400,6172.0
401,5298.0
402,1680.9999999999998
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,4125.0
413,6328.0
414,8534.0
415,10368.0
416,10637.0
417,12510.0
418,12253.0
419,16663.0
420,12317.0
421,10157.0
422,7750.0
423,6132.0
424,6044.0
425,4328.0
426,4292.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,1114.0
454,1574.0
455,8186.0
456,8521.0
457,11383.0
458,14879.0
459,21948.0
460,27014.0
461,28716.0
462,35231.0
463,38488.0
464,45630.0
465,44500.0
466,44414.0
467,37808.0
468,37425.0
469,35007.0
470,31191.0
471,23958.0
472,18937.0
473,17167.0
474,10675.0
475,7180.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,2830.0
491,2819.0
492,3914.0
493,3923.0
494,3914.0
495,1117.0
496,1139.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,2156.0
504,9699.0
505,15256.0
506,15204.0
507,19966.0
508,22053.0
509,27263.0
510,33790.0
511,31433.0
512,36593.0
513,37276.0
514,29702.0
515,23816.0
516,26043.0
517,28537.0
518,30678.0
519,26132.0
520,24729.0
521,19502.0
522,12848.0
523,7431.0
524,6708.0
525,4484.0
526,1936.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,5063.0
542,5125.0
543,8605.0
544,8537.0
545,8408.0
546,3476.0
547,3259.0000000000005
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,3888.0000000000005
565,3804.0
566,3656.0
567,3659.0000000000005
568,3642.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,3693.0
583,7836.0
584,14341.0
585,14089.0
586,13888.0
587,13560.0
588,13784.0
589,21326.0
590,17912.0
591,19884.0
592,24373.0
593,29991.0
594,34928.0
595,30874.0
596,24479.0
597,24597.0
598,27296.0
599,31117.0
600,31219.0
601,34666.0
602,27198.0
603,25085.0
604,20521.0
605,14877.0
606,9927.0
607,7364.0
608,3859.0000000000005
609,0.0
